Si1O2         72     11   -7.9059746257    mp-559360
Si1O2         72     59   -7.9033513800    mp-561351
Si1O2         18    148   -7.9072442356    mp-559550
Si1O2         36    167   -7.6299300056    mp-557076
Si1O2         96    142   -7.8890468676    mp-555165
Si1O2         48     85   -7.7554855379    mp-572283
Si1O2         12      7   -7.5545200308    mp-553881
Si1O2         18    162   -6.6581713222    mp-557194
Si1O2         96     31   -7.9039417341    mp-553945
Si1O2         72    193   -7.9041119072    mp-557211
Si1O2         48     36   -7.9098424004    mp-557264
Si1O2         48    140   -7.9065892865    mp-554258
Si1O2         18    179   -7.9060274756    mp-554243
Si1O2         18    166   -7.6820349222    mp-559605
Si1O2         12     15   -7.9091903650    mp-557837
Si1O2         36      8   -7.9024093694    mp-557881
Si1O2         24    132   -7.7157923625    mp-554665
Si1O2         96     11   -7.8995701502    mp-557894
Si1O2         72     74   -7.9076285733    mp-557933
Si1O2         96    131   -7.8975927242    mp-554755
Si1O2        108     58   -7.9036728645    mp-558025
Si1O2         48     74   -7.7182450594    mp-555394
Si1O2        120    148   -7.9068812504    mp-558115
Si1O2         36    194   -7.8731560819    mp-559740
Si1O2         12     60   -7.6608764442    mp-10948
Si1O2         96    127   -7.8318924174    mp-558203
Si1O2        108     74   -7.9043130222    mp-558326
Si1O2         12     70   -7.8973982217    mp-555483
Si1O2         72    206   -7.6651394050    mp-555497
Si1O2         72    148   -7.8422184318    mp-558569
Si1O2         36    211   -6.1000285197    mp-558598
Si1O2         24     68   -7.7548691733    mp-559860
Si1O2         96    141   -7.9055284596    mp-555521
Si1O2         24     70   -7.7380553383    mp-555544
Si1O2         48    135   -7.9061005406    mp-555556
Si1O2         18    194   -7.8892599417    mp-559928
Si1O2         12     92   -7.9124400275    mp-6945
Si1O2         36    195   -7.6921064208    mp-560836
Si1O2         72    225   -7.8895302264    mp-559962
Si1O2         24    206   -7.8831017575    mp-555740
Si1O2         48    114   -7.8175614975    mp-560152
Si1O2         54     13   -7.8949799526    mp-560155
Si1O2        102    191   -7.9048139485    mp-8602
Si1O2         48      2   -7.9036154750    mp-556469
Si1O2         18    167   -7.3914847594    mp-556027
Si1O2         72    229   -7.7801887665    mp-556068
Si1O2         96     68   -7.8143768908    mp-556088
Si1O2         48    125   -7.3859292137    mp-560754
Si1O2         48     21   -7.9071035973    mp-556454
Si1O2         36    163   -7.6748065536    mp-556464
Si1O2         54    167   -7.6270563420    mp-556812
Si6O13         76    192   -7.7469293933    mp-530027
Si1O2         24     54   -7.7240071279    mp-556132
Si1O2         84     38   -7.8999719651    mp-561181
Si1O2         48     14   -7.8939533935    mp-556882
Si1O2         24     63   -7.9052983704    mp-560527
Si1O2         54     69   -7.9001654807    mp-556591
Si1O2         24     98   -7.7460563175    mp-560954
Si1O2         72     14   -7.9076012253    mp-556654
Si1O2         54     63   -7.8870124591    mp-560973
Si1O2          6    224   -7.5234245950    mp-1021503
